ID,NAME,ADDRESS,CITY,STATE,ZIP,PHONE
545913ad-8c48-3a5c-99db-e2e19748adf4,Cygnet Hospital Godden Green,,Sevenoaks,Kent,TN13 1,+441732763491
b8e238e4-0889-32b8-ab71-84c28600d155,Birchington Medical Centre,Minnis Road nan,Birchington,Kent,CT7 9,
afea9cf5-b9d6-3d46-a67b-d6e9265cd0c0,The Chaucer Hospital,Nackington Road nan,Canterbury,Kent,CT1 2,+44 1227 825100
bd5a034d-2ba6-34b4-a25d-93db264add0e,Dr Dharan M and Partners,Malvern Road 90-92,Gillingham,Kent,ME7 4,
2e134890-87fd-30c7-a128-cc0b07df0bd7,Headcorn Surgery,,Ashford,Kent,TN27 9,
5437493d-20cb-39d4-9a28-81706e14cd2c,Tonbridge Cottage Hospital,,,Kent,TN9 2,
d0847863-246e-3cfe-9a72-05b9cf6fe60a,New Dover Road Surgery,New Dover Road 10,Canterbury,Kent,CT1 2,+44 1227 462197
885edf71-e5f3-3c38-806d-e62b48625ea2,Balmoral Surgery,,Deal,Kent,CT14 6,
600cd963-dcfe-3bb8-8988-9a436c585333,Devon Road Surgery,,Dartford,Kent,DA4 9,
04b725a2-f154-394d-98ad-ab8bb4b6c75e,Princess Royal University Hospital,Farnborough Common nan,Orpington,Kent,BR6 8,+44 1689 863000
1eda14b2-2b33-3cf0-b0f4-81a21df89df7,Headcorn Surgery,,Ashford,Kent,TN27 9,
1ae6ad0f-571d-391f-b3fb-752e6746aedf,Amhurst Medical Practice  Brasted Practice,High Street nan,Sevenoaks,Kent,TN13 1,
b20169ae-150f-36dc-9523-eb860e0052c9,Childrens Resource Centre,,Dartford,Kent,DA2 8,
dfed7ef4-2b18-323d-8669-0be570859074,Cuxton Medical Centre,Wood Street 19A,Rochester,Kent,ME2 1,
64a6fe94-fbac-341e-bca7-cd3e4e332026,Little Brook Hospital,Bow Arrow Lane nan,Dartford,Kent,DA2 6,+44 1322622222
4d4c16d6-061e-3124-8867-0c3008b9b816,Kingswood Surgery,,Tunbridge Wells,Kent,TN1 1,
bd620ea0-08f1-328f-a5d7-2d9c63baa66b,Faversham Cottage Hospital,,Faversham,Kent,ME13 8,
6e830282-0578-3051-9955-c2d535d8ce2e,Old Parsonage Doctors Surgery,,Cranbrook,Kent,TN17 1,
93d278a4-9933-38d5-a3de-da15599119a5,Tonbridge Cottage Hospital,,,Kent,TN9 2,
d2619ed1-6832-3a59-8263-187120d69196,Sheppey Community Hospital,,,Kent,,
5f207189-b7cf-37c5-ac1f-5d9d9e7e5fef,Glebe Family Practice,Vicarage Road nan,Gillingham,Kent,ME7 4,
2fb83391-1779-3a88-ad13-3481bce9039e,White Horse Surgery and Walk in Centre,,Gravesend,Kent,DA11 7,
daf11831-5c95-3a60-92c6-8943999f373d,Oakfield Health Centre,Windsor Road nan,Gravesend,Kent,DA11 7,
cfef2f0b-e991-3d3b-b8a5-d9863789184c,Childrens Resource Centre,,Dartford,Kent,DA2 8,
e989d8cb-e8d4-3b4f-9715-263b5aad2cc6,St. Martin's Hospital,Littlebourne Road nan,Canterbury,Kent,CT1 2,
188e03c0-b5db-3f42-8c7e-f1720d022df7,Stockett Lane Surgery,Stockett Lane 3,Maidstone,Kent,ME17 4,+44 1622 745585
6477bb72-a263-3940-ae85-02c6ef7696d5,Queen Elizabeth The Queen Mother Hospital,,Margate,Kent,CT9 4,
5ef356bb-0500-30f6-8e0d-db8361509f40,Broadstairs Health Centre,,Broadstairs,Kent,CT10 1,
29f6255f-ab49-300b-8299-b42d9f2228bc,Sydenham House Medical Centre,Mill Court nan,Ashford,Kent,TN23 1,+44 1233 645851
fb59a261-df4e-33f9-94eb-8c9f0a234838,St Stephen's Primary Care Health Centre,,Ashford,Kent,TN23 1,
c9094a42-b07a-349a-964c-b84756b80576,New Ash Green Surgery,,Longfield,Kent,DA3 8,
92fbaf9c-ddac-349d-abcc-e90061abc36b,Crayford Town Surgery,,Dartford,Kent,DA1 4,
9bc43a3f-12b1-3044-b4bb-a96a60fdface,Queen Victoria Memorial Hospital,,Herne Bay,Kent,CT6 5,
d9bfbf7e-f400-33b8-9e63-3b9a46905319,Royal Victoria Hospital and Folkestone Minor Injury Unit,,Folkestone,Kent,CT19 5,
f13235fe-a00d-3961-8f2c-aa7bdd519ccc,East Cliff Practice,Dumpton Park Drive nan,Ramsgate,Kent,CT11 8,
91af3b64-8dea-3d6c-838f-dcc7967584b6,Shorne Village Surgery,,Gravesend,Kent,DA12 3,
603d60eb-0522-342d-84f4-45eda93f6042,Broadstairs Health Centre,,Broadstairs,Kent,CT10 1,
64397a6d-060c-3b3a-8e71-2ff88edb7298,KIMS Hospital,Newnham Court way nan,Maidstone,Kent,ME14 1,+44 1622 237500
6d95a475-0dfe-315f-8c84-332db36682ad,St. Martin's Hospital,Littlebourne Road nan,Canterbury,Kent,CT1 2,
7b77378b-c6bc-3441-9fd0-a2b921544bad,Burrswood,,Tunbridge Wells,Kent,TN1 1,
895f18e7-2ca8-34ff-bf3e-e26a33b97a3b,Princes Park Medical Centre,Dove Close nan,Chatham,Kent,ME4 4,+44 1634 201272
5ef904e5-0380-3878-8fb4-971a1ce67fa9,Borough Green Medical Practice,,Sevenoaks,Kent,TN15 8,
f19977d4-f05b-37c9-998f-0967ed25f6bb,Avicenna Medical Centre,Oxley Shaw Lane nan,West Malling,Kent,ME19 5,
41d4c43b-40f0-368b-aed4-40094d79fd4a,The Parks Medical Practice,Parkside nan,Rochester,Kent,ME3 8,
cb0531a6-d3bb-330e-81a8-fc581e54ce86,Avicenna Medical Centre,Oxley Shaw Lane nan,West Malling,Kent,ME19 5,
671d4246-dce1-341b-8201-aba11b79cfe7,Willesborough Health Centre,,Ashford,Kent,TN24 0,
f2af39f6-c673-3c4f-bab7-96138ea1c24b,The Limes Medical Centre,,Margate,Kent,CT9 1,
a90315e8-e566-3aba-8c2f-f8998e34f69f,Tunbridge Wells Hospital Pembury,Tonbridge Road nan,Tunbridge Wells,Kent,TN1 1,
89b10122-e0d4-3360-9a19-442f8aa59ac8,Buckland Hospital,Coombe Valley Road nan,Dover,Kent,CT16 1,+44 1304201624
1da992f3-135b-3bb8-8976-8e7b396bb256,Will Adams NHS Treatment Centre,,Gillingham,Kent,ME7 4,
abb12c6d-df0b-30de-82cc-48ffc3171cda,Princes Park Medical Centre,Dove Close nan,Chatham,Kent,ME4 4,+44 1634 201272
cf8d29fa-cf9e-3f8b-92ab-9ce3a594e374,Tonbridge Cottage Hospital,,,Kent,TN9 2,
df979853-5509-37ca-b615-95c8173a6221,Shorne Village Surgery,,Gravesend,Kent,DA12 3,
113f34c9-ab93-32c8-9a79-a79b61a2e7c8,St. John's Medical Practice,St. Johns Hill 39,Sevenoaks,Kent,TN13 1,
36d05137-9d96-3aa5-ad68-b6653e4d1cde,Rusthall Medical Centre,,Tunbridge Wells,Kent,TN4 8,
b4852f59-3700-3437-8569-4cb2a562c42e,Otford Medical Centre,,Sevenoaks,Kent,TN14 5,
82151ce2-9342-3c82-b6b1-f0f7dbfb6669,The Chaucer Hospital,Nackington Road nan,Canterbury,Kent,CT1 2,+44 1227 825100
69b626f4-7da4-3321-b14c-b60eef472b08,Kingsnorth Medical Practice,,Ashford,Kent,TN23 3,
05a90a76-f5f5-3a5f-b5da-38c219f1e355,Royal Victoria Hospital and Folkestone Minor Injury Unit,,Folkestone,Kent,CT19 5,
9de6ded2-73bc-3f6f-a5c7-9633f01f83d0,St. Martin's Hospital,Littlebourne Road nan,Canterbury,Kent,CT1 2,
c0f431d7-0f4b-38d1-9e99-db13ca7e7c12,Tunbridge Wells Hospital Pembury,Tonbridge Road nan,Tunbridge Wells,Kent,TN1 1,
33a411cf-3b22-3f0c-a436-8270ddced1f5,Buckland Hospital,Coombe Valley Road nan,Dover,Kent,CT16 1,+44 1304201624
f3324489-badc-3ce3-810e-fad239b0652e,New Dover Road Surgery,New Dover Road 10,Canterbury,Kent,CT1 2,+44 1227 462197
2baa5846-547e-31f5-add6-aa52ae8cf100,Waterfield House Surgery,,Tunbridge Wells,Kent,TN2 4,
a606034b-20b1-3007-ba7a-719c74585b77,Faversham Cottage Hospital,,Faversham,Kent,ME13 8,
ff0642b1-a673-3ac5-a35d-06699f87e372,College Road Clinic,,Margate,Kent,CT9 1,
3d28ba8c-43b3-3a46-b9d7-9a262a1ed507,KIMS Hospital,Newnham Court way nan,Maidstone,Kent,ME14 1,+44 1622 237500
0e963bd4-996d-37e9-bd6a-b2514d85d427,Old Parsonage Doctors Surgery,,Cranbrook,Kent,TN17 1,
2f518e76-25c8-3f2f-ae67-861b4e821b39,Balmoral Surgery,,Deal,Kent,CT14 6,
299c2fd2-8101-3020-a200-bbbe2441b735,Burrswood,,Tunbridge Wells,Kent,TN1 1,
18fe4f05-7859-3686-9f42-cb7ea08275b1,The Limes Medical Centre,,Margate,Kent,CT9 1,
52809361-9277-3d18-9e52-72bbaaf836fe,St. John's Medical Practice,St. Johns Hill 39,Sevenoaks,Kent,TN13 1,
488c7617-e17e-38bd-a15d-5a98b77178f5,The Maidstone Hospital,,Maidstone,Kent,ME16 9,
7f65743b-f0ac-3643-b9b3-f900adb2d39e,Princess Royal University Hospital,Farnborough Common nan,Orpington,Kent,BR6 8,+44 1689 863000
b889750f-a577-3e9d-a6f7-86eaf912f2e7,St Mary's Island Surgery,,Gillingham,Kent,ME7 4,+441634890712
0e70e69c-98e0-375c-87c7-6407b947dfae,The One Ashford Hospital,,Ashford,Kent,TN23 1,
04530c39-c1c4-30b7-8c7e-9b36302a4a54,Burrswood,,Tunbridge Wells,Kent,TN1 1,
44fe6f3f-f26c-3d79-82bf-7960348302dd,Borough Green Medical Practice,,Sevenoaks,Kent,TN15 8,
87d35d1a-1b1b-376a-807c-5f39e311900f,Princes Park Medical Centre,Dove Close nan,Chatham,Kent,ME4 4,+44 1634 201272
fca03b94-9cf8-3585-9b5d-804605d04bac,Meopham Medical Centre,,Gravesend,Kent,DA13 0,
1bb7408f-5629-3b41-9b1a-34aca983beb3,Queen Victoria Memorial Hospital,,Herne Bay,Kent,CT6 5,
a426a46e-e7a9-34ca-90e8-46bfb45dadea,Spire Alexandra Hospital,Impton Lane nan,Chatham,Kent,ME4 4,
6d04fbec-0c2a-340e-98c9-3e7e5457651a,Devon Road Surgery,,Dartford,Kent,DA4 9,
62d6e1f5-0097-36a5-9bf7-dc58a85ee41b,Balmoral Surgery,,Deal,Kent,CT14 6,
cf8f1cbf-404d-3133-b157-0052503ccff8,KIMS Hospital,Newnham Court way nan,Maidstone,Kent,ME14 1,+44 1622 237500
c4bd1692-c9d5-32eb-bc1f-7dadac819caa,Old Parsonage Doctors Surgery,,Cranbrook,Kent,TN17 1,
9d79fa83-df67-367b-b09a-b4b8c160bba4,Waterfield House Surgery,,Tunbridge Wells,Kent,TN2 4,
3ee202da-d7c1-31d5-b555-6450bffb1675,Dame Sybil Thorndyke Health Center,,Rochester,Kent,ME1 1,
08c48593-79ff-36f0-a754-cfa839a365e7,Park Farm Surgery,Alder Road 1,Folkestone,Kent,CT19 5,
6625a446-d096-3f4c-a7b8-42263ff22bec,White Horse Surgery and Walk in Centre,,Gravesend,Kent,DA11 7,
245d0c9a-17a3-35ba-bb12-8beb63047a7b,Stockett Lane Surgery,Stockett Lane 3,Maidstone,Kent,ME17 4,+44 1622 745585
7cacd0e3-62ec-3d7c-8008-753504c5f825,The Parks Medical Practice,Parkside nan,Rochester,Kent,ME3 8,
93133b77-e15b-3984-8aae-7fc5f206ab09,Kent and Canterbury Hospital,Ethelbert Road nan,Canterbury,Kent,CT1 2,
7fcf52c1-44c0-372c-aafa-5d626492c42b,Ivy Court Surgery (temporary Location),,Tenterden,Kent,TN30 6,
468e327c-423f-35e6-8281-09f8683505ee,Buckland Hospital,Coombe Valley Road nan,Dover,Kent,CT16 1,+44 1304201624
a01ee989-3e48-31f0-9f76-6a15ad4eac87,Kingsnorth Medical Practice,,Ashford,Kent,TN23 3,
324f6e2a-fdf2-3adf-95b4-aaae14ad5a8a,Birchington Medical Centre,Minnis Road nan,Birchington,Kent,CT7 9,
7777927e-9873-37d0-8954-3f5a8b3e0359,Borough Green Medical Practice,,Sevenoaks,Kent,TN15 8,
82e81ad6-8050-37bd-8e33-b9190f166117,Glebe Family Practice,Vicarage Road nan,Gillingham,Kent,ME7 4,
aba9edc0-c7bf-35da-96fc-615b7c1d8398,Spire Alexandra Hospital,Impton Lane nan,Chatham,Kent,ME4 4,
8ba12fbc-cc60-3c06-ae23-97ed208e18cf,Cygnet Hospital Godden Green,,Sevenoaks,Kent,TN13 1,+441732763491
44c42f8d-2e54-32f9-97f7-20c54c1625ed,The Parks Medical Practice,Parkside nan,Rochester,Kent,ME3 8,
9fd0441a-3ded-372c-9673-4410ef6f75a4,Birchington Medical Centre,Minnis Road nan,Birchington,Kent,CT7 9,
2a4b3d8f-1155-3f6e-8965-f5ee8ad05e46,The Limes Medical Centre,,Margate,Kent,CT9 1,
c1bbd2a5-61ad-3f4f-8e74-4f1945f87a6d,Stockett Lane Surgery,Stockett Lane 3,Maidstone,Kent,ME17 4,+44 1622 745585
014a970a-0efe-3bb3-9c3c-ed008eaeb0d9,St Mary's Island Surgery,,Gillingham,Kent,ME7 4,+441634890712
46910fd6-12dd-3662-91a2-e066adabd790,St Stephen's Primary Care Health Centre,,Ashford,Kent,TN23 1,
d204f127-dbaa-3e4b-a3b6-0443817a450f,Otford Medical Centre,,Sevenoaks,Kent,TN14 5,
50d9ffe2-100e-313a-8d72-07a878e369a3,Oakfield Health Centre,Windsor Road nan,Gravesend,Kent,DA11 7,
2c017e62-a4b1-377e-b066-5195b82903e0,The Surgery,Old Road nan,Canterbury,Kent,CT4 6,
0b6de0d4-e21b-30e1-aba6-30d7c8ca96f6,Meopham Medical Centre,,Gravesend,Kent,DA13 0,
53716b9b-b3e1-3420-977b-12da78f93ace,Dame Sybil Thorndyke Health Center,,Rochester,Kent,ME1 1,
4bd1028c-8339-3a90-8e98-eb6696935375,Medway Maritime Hospital,Windmill Road nan,Gillingham,Kent,ME7 5,+44 1634 830000
1e9680cd-1b0d-3460-92dc-e490ff4f99af,Medway Maritime Hospital,Windmill Road nan,Gillingham,Kent,ME7 5,+44 1634 830000
38921bf1-f49c-3d7a-aa30-ff3f912f3704,Drayton Surgery,,Norwich,Norfolk,NR8 6,
73f7ef7c-779c-3aaf-bbe9-4f6bc60c0b76,Newmarket Road Surgery,Newmarket Road 7,Norwich,Norfolk,NR1 3,+44 1603 621006
a49f16fa-b2e9-3de8-a99f-f29c9d64ccf9,The Newberry Clinic,,Great Yarmouth,Norfolk,NR31 6,
64bc3da7-ebaf-3eb5-82b5-6666df06cbb3,Heathgate Medical Practice,The Street nan,Norwich,Norfolk,NR14 7,+44 1508 494343
1288f2dc-2857-31f7-bdba-ab4aecad70fe,Wells Health Centre,Bolts Close nan,Wells-next-the-Sea,Norfolk,NR23 1,
eb965b8a-bdf0-39f9-a9b5-a484ce3ea529,Thorpewood Medical Centre,Woodside Road 140,Norwich,Norfolk,NR1 3,+44 1603 300800
9d91075a-5945-361a-bf76-90593a47ba6a,Northgate Hospital,,Great Yarmouth,Norfolk,NR29 4,
161330af-bc10-38ac-a9bd-87e411ca001d,Plowright Medical Centre,Jack Boddy Way nan,Swaffham,Norfolk,PE37 7,
bca41924-b1be-390a-9ffd-62f74716f5b8,The Surgery,,Attleborough,Norfolk,NR17 2,
cd53a4de-bedb-3fc0-826e-85554b3f168b,Queen Elizabeth Hospital,,King's Lynn,Norfolk,PE30 2,
010014df-10cc-3f4e-a09a-b45736f66d67,The Julian Hospital,Bowthorpe Road nan,Norwich,Norfolk,NR2 3,+44 1603 421800
d7be3dd4-aeb7-316a-9c62-de8a17053262,University Medical Centre,University Drive nan,Norwich,Norfolk,NR4 7,+44 1603 251600
b1fbb037-ee80-3a03-bf3c-9216c8fdfa9a,Cromer Surgery,,Cromer,Norfolk,NR27 0,
760f2cc1-dfc5-35b2-a73f-1b79845bbc11,Harleston Medical Practice,,Harleston,Norfolk,IP20 9,
74f104c7-0eb5-3811-89dd-29a541899698,Central Surgery,,Great Yarmouth,Norfolk,NR31 6,
1987bb46-75d3-309a-8625-c47e89892c4f,Tuckswood Surgery,Hall Road nan,Norwich,Norfolk,NR1 3,+44 1603 447700
7fb7f250-aca5-33ba-800d-6f13b853465d,Long Stratton Medical Partnership (Newton Flotman),,Norwich,Norfolk,NR15 1,
4320440a-fc53-3459-968a-b5cec31b2f8b,The Surgery,,Attleborough,Norfolk,NR17 2,
66373e2c-c7de-380e-bdaa-7caa6b9d3ec0,Hoveton and Wroxham Medical Centre,Stalham Road nan,Norwich,Norfolk,NR12 8,+44 1603 782155
1b81b9ed-e5c0-3623-8fba-9451fa530f26,Heartsease Surgery,Rider Haggard Road 94,Norwich,Norfolk,NR1 3,
1c82a865-84e0-32a3-9f09-465acacfc073,Trinity & Bowthorpe Medical Practice,Trinity Street 1,Norwich,Norfolk,NR1 3,
b94d72c0-cefe-35b6-b06d-6937afa5d0c3,Scole Lodge Nursing Home,,,Norfolk,IP21 4,
c7d97e35-047d-3f83-865e-bf06a1d4ffe6,Bayfield Surgery,High Street nan,King's Lynn,Norfolk,PE31 8,
bb85ef3b-0c9c-30ca-aea8-fba7107cd9e9,Drayton & St Faiths Medical Practice  St Faiths Surgery,Norwich Road 20,Norwich,Norfolk,NR10 3,+44 1603 898235
d53e9cc6-83ab-3222-819d-b6c3d2b2f92f,Lakenham Surgery,,Norwich,Norfolk,NR1 3,
047b0f90-0ca8-3c3e-9b2b-0ebd0e3aae32,The Brundall Medical Centre,The Dales nan,Norwich,Norfolk,NR13 5,+44 1603 712255
a2e6c758-ef45-3a82-bf22-62e6628fb2f0,Northgate Hospital,,Great Yarmouth,Norfolk,NR29 4,
18baf4f8-4d96-3280-b3df-f265a0684660,Grove Surgery,Grove Lane nan,Thetford,Norfolk,IP24 3,
c8bf0459-849f-34c4-9f0d-dc3e051908f9,Newtown Surgery,,Great Yarmouth,Norfolk,NR29 4,
062251a3-cdd3-36ff-9b3b-c6f1e2043f89,Great Massingham Surgery,,King's Lynn,Norfolk,PE32 2,
d7a0bd1b-0267-3f5e-9c24-cf536778262c,Cromer Surgery,,Cromer,Norfolk,NR27 0,
dc8db75f-a17d-3509-9ca5-ccad7f1ab108,Fermoy Unit,Gayton Road nan,King's Lynn,Norfolk,PE30 2,
444275af-c1b6-3433-8a39-e81c01e47b2c,Lower Farm Nursing Home,Grimston Road 126,King's Lynn,Norfolk,PE30 2,
479aad1f-ec37-3d85-8db9-290a1b6f6092,Wells Community Hospital,,Wells-next-the-Sea,Norfolk,NR23 1,
9385ba87-388c-3302-8651-1a47572e960d,All Hallows' Hospital,Station Road nan,Norwich,Norfolk,NR13 6,
8c1547b4-2672-393b-8e1f-189f9d60ad2f,Cobholm and Lichfield Health and Resource Centre,,Great Yarmouth,Norfolk,NR29 4,
0c024c41-ba4b-34a8-b6c9-6e50574d1ba4,Prospect Medical Practise,,Norwich,Norfolk,NR1 3,
fdb54735-438b-31a3-b671-49e8a8400c94,Scole Lodge Nursing Home,,,Norfolk,IP21 4,
4e0acf27-d158-3edf-b721-553cefc9f0aa,Bacon Road Medical Centre,Bacon Road 16,Norwich,Norfolk,NR1 3,+44 1603 503917
d689f9b9-bc4d-3d05-9274-b493505e5dfe,Newtown Surgery,,Great Yarmouth,Norfolk,NR29 4,
1636f967-d80b-37d3-b8d1-d184bcdd9052,Feltwell Surgery,,Thetford,Norfolk,IP26 4,
ac830ddf-bef8-3036-bb24-3f131e57984f,Falkland's Surgery,,Great Yarmouth,Norfolk,NR31 8,
c34fbc79-8354-3cef-b4db-fce2098d59ba,Reepham Surgery,,Norwich,Norfolk,NR10 4,
83f55ce1-6f32-3083-8091-c96f21fc632e,Prospect Medical Practise,,Norwich,Norfolk,NR1 3,
cfc4e3ff-52f5-36f0-b19c-861b5034e38d,Chet Valley Medical Practice,George Lane 40-48,Norwich,Norfolk,NR14 6,+44 1508 520399
c5e6a5e7-6dad-3e28-93e8-5bcec30b9c72,The Surgery,,Attleborough,Norfolk,NR17 2,
73945fb3-64b0-3a05-84e6-0625a02bb854,Howdale Surgery,,Downham Market,Norfolk,PE38 9,
f021eb4a-9894-3f80-96d3-d1105b35ad1d,Mulbarton Surgery,The Common nan,Norwich,Norfolk,NR14 8,+44 1508 977477
2cc434e4-a613-3201-b311-5656692899b3,School Lane Surgery,School Lane nan,Thetford,Norfolk,IP24 3,+44 1842 753115
2747b19e-dde7-35bf-be23-fe703628e305,Cringleford Surgery,Cantley Lane nan,,Norfolk,NR4 6,+44 1603 977477
54863437-c9b2-3a0e-9bf5-13249f7e7192,University Medical Centre,University Drive nan,Norwich,Norfolk,NR4 7,+44 1603 251600
c07aa871-e83d-3544-8096-49ae2076019a,School Lane Surgery,School Lane nan,Thetford,Norfolk,IP24 3,+44 1842 753115
1b8b01f2-598e-3881-bbb3-255a61771b48,Newtown Surgery,,Great Yarmouth,Norfolk,NR29 4,
ecba3711-6bff-3068-b75d-0e0a2709e5a1,Fleggburgh Surgery,Mill Lane nan,Norwich,Norfolk,NR13 6,+44 1493 369232
a532b3f0-404c-3fe3-8403-f54eb634069f,Cromer Surgery,,Cromer,Norfolk,NR27 0,
3f6f8981-d03d-3bc6-a00e-94976dae7b4f,Cobholm and Lichfield Health and Resource Centre,,Great Yarmouth,Norfolk,NR29 4,
f4afadc9-5105-39d2-ba57-187bac2add16,Methwold Surgery,,Thetford,Norfolk,IP26 4,
091918ce-a867-3045-878f-1b61ac3526f6,Scole Lodge Nursing Home,,,Norfolk,IP21 4,
f95596d8-d15d-3dfe-9ffb-8be061f6622e,Hoveton and Wroxham Medical Centre,Stalham Road nan,Norwich,Norfolk,NR12 8,+44 1603 782155
de5a0952-db5a-3db6-a44e-9c3077f9b988,Escort Hospital,,Great Yarmouth,Norfolk,NR29 4,
6c907e38-5c45-3d68-b9cd-9978c24371e1,Thorpewood Medical Centre,Woodside Road 140,Norwich,Norfolk,NR1 3,+44 1603 300800
b19ffcff-fe49-321c-9a2c-1f8631fce2bf,Woodcock Road Surgery,Woodcock Road 29,Norwich,Norfolk,NR1 3,+44 1603 425989
cc9a4568-9309-3ccf-b31a-80bda9641d2a,Dereham Hospital,Northgate nan,Dereham,Norfolk,NR19 1,
521b03a5-1765-38ec-8604-2190fbd56a0e,Hingham Surgery,,Norwich,Norfolk,NR9 4,
a9afe541-a6fd-32c2-a83a-089682ccee87,Norwich Community Hospital,,Norwich,Norfolk,NR1 3,
fd4b24ac-2240-3b02-8699-7d6c6fe87c03,Old Mill And Millgates Medical Practice,Hardley Road nan,Norwich,Norfolk,NR14 7,+44 1508492929
fad8ede4-11b6-3b6c-a3cb-50509552e34f,Thetford Physiotherapy & Sports Injury Clinic,Brandon Road nan,Thetford,Norfolk,IP24 3,
20cb4e95-e985-32df-9b12-1773705530e9,The Newberry Clinic,,Great Yarmouth,Norfolk,NR31 6,
9158ff02-a4a9-3758-9545-2999229b342a,Staith Surgery,Lower Staithe Road nan,Norwich,Norfolk,NR12 9,
9df318c6-2f74-35cd-a4f1-883c69e47b04,The Surgery,,Attleborough,Norfolk,NR17 2,
cd3eab63-c73d-3d85-856b-903b07842cea,Dereham Hospital,Northgate nan,Dereham,Norfolk,NR19 1,
f2dcb05b-aee6-3fe0-9c21-bb6cf610c2bc,King Street Surgery,,Great Yarmouth,Norfolk,NR29 4,
56aa8798-c570-3559-9977-f29deae54e99,Escort Hospital,,Great Yarmouth,Norfolk,NR29 4,
20c41733-4380-3c24-819f-bdd7955d3215,Wensum Valley Medical Practice,Earlham West Centre 46,Norwich,Norfolk,NR1 3,+44 1603 250660
c7f4dbf2-3ce4-395b-936d-f8d2491a9ebd,Drayton & St Faiths Medical Practice  St Faiths Surgery,Norwich Road 20,Norwich,Norfolk,NR10 3,+44 1603 898235
8b4bcbdf-f4d0-3469-902b-07a63a5fa2e3,Heartsease Surgery,Rider Haggard Road 94,Norwich,Norfolk,NR1 3,
ce4138d2-09d6-38f7-9606-992fd7490117,Fermoy Unit,Gayton Road nan,King's Lynn,Norfolk,PE30 2,
cfdd0228-4fc0-3e65-8dcc-99b497c2f982,Lower Farm Nursing Home,Grimston Road 126,King's Lynn,Norfolk,PE30 2,
436ceecc-d543-3d92-8977-96bc920f8f41,Spire,Old Watton Road nan,Norwich,Norfolk,NR4 7,+44 1603 456181
92ac4360-aae0-3c2f-88bd-8286d1676902,Fermoy Unit,Gayton Road nan,King's Lynn,Norfolk,PE30 2,
41bdf3c0-12c2-3e4c-954b-29d136ef45ae,Lower Farm Nursing Home,Grimston Road 126,King's Lynn,Norfolk,PE30 2,
cf93a382-d379-3d56-b71c-e06ab046bea4,Trinity & Bowthorpe Medical Practice,Trinity Street 1,Norwich,Norfolk,NR1 3,
03ce5340-d056-38d6-bd4d-0f28e34409a1,Great Massingham Surgery,,King's Lynn,Norfolk,PE32 2,
55deb581-e26f-3ff6-866f-f689b38e30dd,Falkland's Surgery,,Great Yarmouth,Norfolk,NR31 8,
73f136ee-0d15-3076-bec0-8e15d4a5df3f,Bacon Road Medical Centre,Bacon Road 16,Norwich,Norfolk,NR1 3,+44 1603 503917
a961a916-a66b-3fae-8581-51f839d5672d,King's Ride Surgery,Quidenham Road nan,Norwich,Norfolk,NR16 2,
a9df70cb-87a8-3a11-a3e3-7fa026c7423b,The Surgery,,Attleborough,Norfolk,NR17 2,
89be9b57-9f6d-3f46-8089-9274204c0eaf,Lakenham Surgery,,Norwich,Norfolk,NR1 3,
95d98345-5fbc-3d11-8adc-85fc2a7d2e5b,Wensum Valley Medical Practice,Earlham West Centre 46,Norwich,Norfolk,NR1 3,+44 1603 250660
d235427c-1863-3eb9-93ee-c1a6d8c01f6f,Spire,Old Watton Road nan,Norwich,Norfolk,NR4 7,+44 1603 456181
c0031fdb-ed83-3893-a83f-02a12e4275fb,Spire,Old Watton Road nan,Norwich,Norfolk,NR4 7,+44 1603 456181
454da413-4f70-39ee-8482-7cb761193f41,Toftwood Medical Centre,,Dereham,Norfolk,NR19 1,
3efa3c00-9309-3560-8033-399d167280bf,Adelaide Street Health Centre,,Norwich,Norfolk,NR1 3,
8345968d-aa50-3d6b-b735-2fca823c1926,Thorpewood Medical Centre,Woodside Road 140,Norwich,Norfolk,NR1 3,+44 1603 300800
7ca3ac5d-6267-30dc-9077-d3bb412f2068,Dereham Hospital,Northgate nan,Dereham,Norfolk,NR19 1,
84771843-fe72-307c-8a5a-a6730552f4a2,The Surgery,,Attleborough,Norfolk,NR17 2,
8456dbff-6fd3-3905-aa5b-a9b72bd504df,Mulbarton Surgery,The Common nan,Norwich,Norfolk,NR14 8,+44 1508 977477
6c4f8cc7-807b-3fd8-b6b6-302e72eb76c0,Prospect Medical Practise,,Norwich,Norfolk,NR1 3,
caec7bfe-4715-3b02-a820-b2da6b73de55,Escort Hospital,,Great Yarmouth,Norfolk,NR29 4,
540b8c74-6151-35e1-b695-a3dd0367f1d8,Newmarket Road Surgery,Newmarket Road 7,Norwich,Norfolk,NR1 3,+44 1603 621006
219e1279-c112-333b-9516-caa369c7f609,Staith Surgery,Lower Staithe Road nan,Norwich,Norfolk,NR12 9,
d1b86e0d-7ac9-389f-bea5-177ce2851907,Heartsease Surgery,Rider Haggard Road 94,Norwich,Norfolk,NR1 3,
0c41f02e-0ab3-3260-8490-679fe1429f11,Plowright Medical Centre,Jack Boddy Way nan,Swaffham,Norfolk,PE37 7,
f2fb6a40-3c40-324e-bad7-3cfbfc3ba148,Reepham Surgery,,Norwich,Norfolk,NR10 4,
cbcbae05-eb13-3134-b888-0f4f02cdd6c1,Grove Surgery,Grove Lane nan,Thetford,Norfolk,IP24 3,
